TB_NUM,JUMBO,BREED,LACTATION,CALVING_DATE,DIM,WEEKOFYEAR,DATEOFSCORING,BCS0_5,BCS1_5,BODY_WEIGHT,MANUALBCS_FB,MANUALBCS_JK
IE151941680051,51,FR,2,07/02/2016,121,23,07/06/2016,,3.7,548,3,3.25
IE151941640436,436,FR,1,07/02/2016,72,16,19/04/2016,,3.87,432,,
IE151941640436,436,FR,1,07/02/2016,289,47,22/11/2016,,3.74,504,,
IE151941640452,452,FR,1,06/02/2016,52,13,29/03/2016,,3.98,429,,
IE151941640452,452,FR,1,06/02/2016,59,14,05/04/2016,,3.9,436,,
IE151941620062,62,FR,2,24/01/2016,135,23,07/06/2016,,2.9,,2.75,2.75
IE151941640452,452,FR,1,06/02/2016,73,16,19/04/2016,,3.82,450,,
IE151549256216,6216,FR,4,20/02/2016,108,23,07/06/2016,,2.98,570,2.75,2.75
IE151941640452,452,FR,1,06/02/2016,108,21,24/05/2016,,3.99,,,
IE151941640452,452,FR,1,06/02/2016,115,22,31/05/2016,,4.01,,,
IE151549266217,6217,FR,4,10/02/2016,118,23,07/06/2016,,3.58,,2.75,3
IE151549256249,6249,FR,4,09/02/2016,119,23,07/06/2016,,3.68,614.5,3.25,3.25
IE151549296401,6401,FR,4,09/02/2016,119,23,07/06/2016,,3.1,516,2.75,3
IE151941640452,452,FR,1,06/02/2016,199,34,23/08/2016,,3.8,,,
IE151941640452,452,FR,1,06/02/2016,206,35,30/08/2016,,3.81,470,,
IE151941640452,452,FR,1,06/02/2016,234,39,27/09/2016,,3.76,413,,
IE151941640452,452,FR,1,06/02/2016,241,40,04/10/2016,,3.78,,,
IE151941640452,452,FR,1,06/02/2016,255,42,18/10/2016,,3.78,528,,
IE151941640452,452,FR,1,06/02/2016,262,43,25/10/2016,,3.79,537,,
IE151941640452,452,FR,1,06/02/2016,269,44,01/11/2016,,3.77,539,3,
IE151941670067,67,FR,2,12/02/2016,116,23,07/06/2016,,3.67,522,2.75,3
IE151941640452,452,FR,1,06/02/2016,290,47,22/11/2016,,3.88,548,,
IE151828782046,4923,FR,5,19/02/2016,25,11,15/03/2016,,2.26,565,,
IE151828782046,4923,FR,5,19/02/2016,32,12,22/03/2016,,2.28,552,,
IE151828782046,4923,FR,5,19/02/2016,39,13,29/03/2016,,2.46,577,,
IE151828782046,4923,FR,5,19/02/2016,46,14,05/04/2016,,2.46,543.5,,
IE151549266704,6704,FR,4,24/01/2016,135,23,07/06/2016,,3.72,,3,3
IE151828782046,4923,FR,5,19/02/2016,60,16,19/04/2016,,2.53,576,,
IE151549296723,6723,FR,4,14/02/2016,114,23,07/06/2016,,3.18,536,2.75,3
IE151828782046,4923,FR,5,19/02/2016,88,20,17/05/2016,,2.64,586,,
IE151828782046,4923,FR,5,19/02/2016,102,22,31/05/2016,,2.86,,,
IE151549236800,6800,FR,4,05/02/2016,123,23,07/06/2016,,3.13,558,3,3
IE151549267009,7009,FR,3,30/01/2016,129,23,07/06/2016,,3.48,,2.75,2.75
IE151549257214,7214,FR,3,27/02/2016,101,23,07/06/2016,,2.86,506,2.5,2.75
IE151828782046,4923,FR,5,19/02/2016,186,34,23/08/2016,,2.96,,,
IE151828782046,4923,FR,5,19/02/2016,193,35,30/08/2016,,3.12,602,,
IE151941680051,51,FR,2,07/02/2016,44,12,22/03/2016,,3.66,513,,
IE151941680051,51,FR,2,07/02/2016,51,13,29/03/2016,,3.62,517,,
IE151941680051,51,FR,2,07/02/2016,58,14,05/04/2016,,3.7,518,,
IE151535370509,8003,FR,4,04/02/2016,124,23,07/06/2016,,3.51,,2.75,3
IE151941680051,51,FR,2,07/02/2016,72,16,19/04/2016,,3.82,530,,
IE131232360860,8022,FR,4,01/02/2016,127,23,07/06/2016,,3.65,,2.75,3
IE151941680051,51,FR,2,07/02/2016,100,20,17/05/2016,,3.96,546,,
IE151941680051,51,FR,2,07/02/2016,107,21,24/05/2016,,3.67,,,
IE151941680051,51,FR,2,07/02/2016,114,22,31/05/2016,,3.66,559,,
IE211372060869,8025,FR,4,12/02/2016,116,23,07/06/2016,,2.79,,2.5,2.75
IE351158020892,8032,FR,4,13/02/2016,115,23,07/06/2016,,3.27,,2.75,3
IE341255120922,8037,FR,4,24/01/2016,135,23,07/06/2016,,2.52,620,2.5,2.5
IE151941680051,51,FR,2,07/02/2016,198,34,23/08/2016,,3.66,,,
IE151941680051,51,FR,2,07/02/2016,205,35,30/08/2016,,3.63,529,,
IE151941680051,51,FR,2,07/02/2016,212,36,06/09/2016,,3.58,567,,
IE151941680051,51,FR,2,07/02/2016,226,38,20/09/2016,,3.74,470,,
IE151941680051,51,FR,2,07/02/2016,240,40,04/10/2016,,3.66,,,
IE151941680051,51,FR,2,07/02/2016,247,41,11/10/2016,,3.66,604.36,3,
IE151941680051,51,FR,2,07/02/2016,254,42,18/10/2016,,3.64,596,,
IE151941680051,51,FR,2,07/02/2016,261,43,25/10/2016,,3.66,612,,
IE151941680051,51,FR,2,07/02/2016,268,44,01/11/2016,,3.74,621.5,3,
IE341255120963,8039,FR,4,25/01/2016,134,23,07/06/2016,,3.01,,2.5,2.75
IE151941680051,51,FR,2,07/02/2016,282,46,15/11/2016,,3.71,608,,
IE151941620062,62,FR,2,24/01/2016,58,12,22/03/2016,,2.64,472,,
IE151941620062,62,FR,2,24/01/2016,65,13,29/03/2016,,2.67,478,,
IE151941620062,62,FR,2,24/01/2016,72,14,05/04/2016,,2.8,465,,
IE151101941227,8055,FR,4,13/02/2016,115,23,07/06/2016,,3.11,608,3,3.25
IE151941620062,62,FR,2,24/01/2016,86,16,19/04/2016,,2.82,481,,
IE151941620062,62,FR,2,24/01/2016,100,18,03/05/2016,,2.82,497,,
IE241039221233,8056,FR,4,25/02/2016,103,23,07/06/2016,,3.57,605,3.25,3.25
IE151941620062,62,FR,2,24/01/2016,114,20,17/05/2016,,2.9,,,
IE151941620062,62,FR,2,24/01/2016,121,21,24/05/2016,,2.98,,,
IE151941620062,62,FR,2,24/01/2016,128,22,31/05/2016,,2.95,,,
IE241425321605,8099,FR,4,02/02/2016,126,23,07/06/2016,,2.85,,2.5,2.75
IE221277541661,8100,FR,4,10/02/2016,118,23,07/06/2016,,3.51,511,2.75,2.75
IE141893621824,8105,FR,4,25/02/2016,103,23,07/06/2016,,3.8,613,3,3.25
IE151941620062,62,FR,2,24/01/2016,212,34,23/08/2016,,3.1,,,
IE151941620062,62,FR,2,24/01/2016,219,35,30/08/2016,,3.07,500,,
IE151941620062,62,FR,2,24/01/2016,226,36,06/09/2016,,3.16,519.5,,
IE151941620062,62,FR,2,24/01/2016,247,39,27/09/2016,,3.2,545,,
IE151941620062,62,FR,2,24/01/2016,254,40,04/10/2016,,3.21,,,
IE151941620062,62,FR,2,24/01/2016,261,41,11/10/2016,,3.16,542.88,3,
IE151941620062,62,FR,2,24/01/2016,268,42,18/10/2016,,3.27,568,,
IE151941620062,62,FR,2,24/01/2016,275,43,25/10/2016,,3.3,576,,
IE151941620062,62,FR,2,24/01/2016,282,44,01/11/2016,,3.28,556,3,
IE151549256216,6216,FR,4,20/02/2016,31,12,22/03/2016,,2.97,521,,
IE151549256216,6216,FR,4,20/02/2016,38,13,29/03/2016,,2.83,527,,
IE151549256216,6216,FR,4,20/02/2016,45,14,05/04/2016,,2.82,527.5,,
IE281436292204,8115,FR,4,12/02/2016,116,23,07/06/2016,,3.82,,3.5,3.5
IE151549256216,6216,FR,4,20/02/2016,59,16,19/04/2016,,3.03,529,,
IE151549256216,6216,FR,4,20/02/2016,73,18,03/05/2016,,3.07,547,,
IE191390551172,8301,FR,4,27/01/2016,132,23,07/06/2016,,3.41,,2.75,3
IE151549256216,6216,FR,4,20/02/2016,94,21,24/05/2016,,2.98,,,
IE151549256216,6216,FR,4,20/02/2016,101,22,31/05/2016,,3.02,,,
IE241152321308,8308,FR,4,30/01/2016,129,23,07/06/2016,,3.06,607,2.75,3
IE241152371329,8329,FR,4,02/02/2016,126,23,07/06/2016,,3.53,,2.75,3
IE151623472531,8500,FR,3,24/01/2016,135,23,07/06/2016,,3.5,577,3,3.25
IE151549256216,6216,FR,4,20/02/2016,185,34,23/08/2016,,2.9,,,
IE151549256216,6216,FR,4,20/02/2016,192,35,30/08/2016,,2.97,527,,
IE151549256216,6216,FR,4,20/02/2016,199,36,06/09/2016,,3.01,554.5,,
IE151549256216,6216,FR,4,20/02/2016,220,39,27/09/2016,,2.86,457,,
IE151549256216,6216,FR,4,20/02/2016,227,40,04/10/2016,,3.02,,,
IE151549266217,6217,FR,4,10/02/2016,48,13,29/03/2016,,3.47,570,,
IE151549266217,6217,FR,4,10/02/2016,55,14,05/04/2016,,3.42,548,,
IE151623422493,8503,FR,3,01/02/2016,127,23,07/06/2016,,3.44,,2.75,3
IE151549266217,6217,FR,4,10/02/2016,69,16,19/04/2016,,3.5,559,,
IE151549266217,6217,FR,4,10/02/2016,83,18,03/05/2016,,3.54,576,,
IE331018970989,8511,FR,3,04/02/2016,124,23,07/06/2016,,3.42,582,3,3
IE151549266217,6217,FR,4,10/02/2016,97,20,17/05/2016,,3.55,,,
IE151549266217,6217,FR,4,10/02/2016,104,21,24/05/2016,,3.54,,,
IE151549266217,6217,FR,4,10/02/2016,111,22,31/05/2016,,3.64,,,
IE331018980981,8515,FR,3,18/02/2016,110,23,07/06/2016,,4.18,629,3.25,3.25
IE331097831616,8518,FR,3,01/02/2016,127,23,07/06/2016,,3.3,,3,3
IE151586852013,8520,FR,3,09/02/2016,119,23,07/06/2016,,3.59,556,3,3
IE151549266217,6217,FR,4,10/02/2016,195,34,23/08/2016,,3.53,,,
IE151549266217,6217,FR,4,10/02/2016,202,35,30/08/2016,,3.48,550,,
IE151549266217,6217,FR,4,10/02/2016,230,39,27/09/2016,,3.51,,,
IE151549266217,6217,FR,4,10/02/2016,237,40,04/10/2016,,3.52,,,
IE151549266217,6217,FR,4,10/02/2016,244,41,11/10/2016,,3.66,583,3,
IE151549266217,6217,FR,4,10/02/2016,251,42,18/10/2016,,3.6,638,,
IE151549266217,6217,FR,4,10/02/2016,258,43,25/10/2016,,3.62,649,,
IE151549266217,6217,FR,4,10/02/2016,265,44,01/11/2016,,3.63,619,3,
IE151549256249,6249,FR,4,09/02/2016,49,13,29/03/2016,,3.48,613,,
IE151549256249,6249,FR,4,09/02/2016,56,14,05/04/2016,,3.46,571,,
IE182148110961,8524,FR,3,15/02/2016,113,23,07/06/2016,,3.73,582,3,3
IE151549256249,6249,FR,4,09/02/2016,70,16,19/04/2016,,3.53,606,,
IE151549256249,6249,FR,4,09/02/2016,84,18,03/05/2016,,3.67,617,,
IE151586882016,8532,FR,3,08/02/2016,120,23,07/06/2016,,3.91,564,3,3
IE151549256249,6249,FR,4,09/02/2016,98,20,17/05/2016,,3.76,614,,
IE151549256249,6249,FR,4,09/02/2016,105,21,24/05/2016,,3.77,,,
IE151549256249,6249,FR,4,09/02/2016,112,22,31/05/2016,,3.64,627,,
IE151586832028,8533,FR,3,08/02/2016,120,23,07/06/2016,,3.18,547,2.75,2.75
IE151753131503,8534,FR,3,12/02/2016,116,23,07/06/2016,,3.24,617,2.75,2.75
IE151940210001,8628,FR,3,01/03/2016,98,23,07/06/2016,,2.88,495,2.25,2.75
IE151549256249,6249,FR,4,09/02/2016,196,34,23/08/2016,,3.84,,,
IE151549256249,6249,FR,4,09/02/2016,203,35,30/08/2016,,3.82,628,,
IE151549256249,6249,FR,4,09/02/2016,210,36,06/09/2016,,3.78,636.5,,
IE151549256249,6249,FR,4,09/02/2016,231,39,27/09/2016,,3.77,532,,
IE151549256249,6249,FR,4,09/02/2016,238,40,04/10/2016,,3.89,,,
IE151549256249,6249,FR,4,09/02/2016,245,41,11/10/2016,,3.83,691.36,3.5,
IE151549256249,6249,FR,4,09/02/2016,252,42,18/10/2016,,3.98,656,,
IE151549256249,6249,FR,4,09/02/2016,259,43,25/10/2016,,3.99,689,,
IE151549256249,6249,FR,4,09/02/2016,266,44,01/11/2016,,4.03,688,3.5,
IE151549296401,6401,FR,4,09/02/2016,42,12,22/03/2016,,2.92,539,,
IE151549296401,6401,FR,4,09/02/2016,49,13,29/03/2016,,2.86,522,,
IE151549296401,6401,FR,4,09/02/2016,56,14,05/04/2016,,2.86,544.5,,
IE151002490717,8717,FR,4,29/02/2016,99,23,07/06/2016,,3.46,547,3,3.25
IE151549296401,6401,FR,4,09/02/2016,70,16,19/04/2016,,2.91,558,,
IE151549296401,6401,FR,4,09/02/2016,77,17,26/04/2016,,3.04,532,2.75,
IE151549296401,6401,FR,4,09/02/2016,84,18,03/05/2016,,3.1,553,,
IE321279270854,8854,FR,4,16/02/2016,112,23,07/06/2016,,3.24,525,2.75,3
IE151549296401,6401,FR,4,09/02/2016,98,20,17/05/2016,,3.05,564,,
IE151549296401,6401,FR,4,09/02/2016,105,21,24/05/2016,,3.1,,,
IE151549296401,6401,FR,4,09/02/2016,112,22,31/05/2016,,3.06,,,
IE151604950859,8859,FR,4,26/01/2016,133,23,07/06/2016,,2.75,609,2.5,2.75
IE241152351252,9252,FR,4,12/02/2016,116,23,07/06/2016,,3.46,530,3,3
IE151549296401,6401,FR,4,09/02/2016,196,34,23/08/2016,,3.14,,,
IE151549296401,6401,FR,4,09/02/2016,203,35,30/08/2016,,3.04,538,,
IE151549296401,6401,FR,4,09/02/2016,231,39,27/09/2016,,3.19,483,,
IE151549296401,6401,FR,4,09/02/2016,238,40,04/10/2016,,3.15,,,
IE151941660066,66,FR,2,07/02/2016,44,12,22/03/2016,,3.01,494,,
IE151941660066,66,FR,2,07/02/2016,51,13,29/03/2016,,3.01,482,,
IE151941660066,66,FR,2,07/02/2016,58,14,05/04/2016,,3.19,490,,
IE151604921078,1078,FR,2,23/02/2016,147,29,19/07/2016,,2.73,494,2.5,2.75
IE151941660066,66,FR,2,07/02/2016,72,16,19/04/2016,,3.49,497,,
IE151941660066,66,FR,2,07/02/2016,86,18,03/05/2016,,3.68,517,,
IE151604991092,1092,FR,2,07/03/2016,134,29,19/07/2016,,3.58,578,2.75,3
IE151941670067,67,FR,2,12/02/2016,39,12,22/03/2016,,3.5,480,,
IE151941670067,67,FR,2,12/02/2016,46,13,29/03/2016,,3.58,488,,
IE151941670067,67,FR,2,12/02/2016,53,14,05/04/2016,,3.54,480,,
IE151604921094,1094,FR,2,29/01/2016,172,29,19/07/2016,,3.41,521,2.75,3
IE151941670067,67,FR,2,12/02/2016,67,16,19/04/2016,,3.63,493,,
IE151604971140,1140,FR,2,23/02/2016,147,29,19/07/2016,,3.33,,2.75,3
IE151941670067,67,FR,2,12/02/2016,102,21,24/05/2016,,3.62,,,
IE151941670067,67,FR,2,12/02/2016,109,22,31/05/2016,,3.56,,,
IE371010021255,1255,FR,1,06/02/2016,164,29,19/07/2016,,3.31,473.5,2.5,2.5
IE151941650131,131,FR,2,20/02/2016,150,29,19/07/2016,,3.46,,2.75,3
IE151941670067,67,FR,2,12/02/2016,193,34,23/08/2016,,3.71,,,
IE151941670067,67,FR,2,12/02/2016,200,35,30/08/2016,,3.72,508.5,,
IE151941670067,67,FR,2,12/02/2016,207,36,06/09/2016,,3.64,529,,
IE151941670067,67,FR,2,12/02/2016,228,39,27/09/2016,,3.67,423,,
IE151941670067,67,FR,2,12/02/2016,235,40,04/10/2016,,3.62,,,
IE151941670067,67,FR,2,12/02/2016,242,41,11/10/2016,,3.62,531.28,2.75,
IE151941670067,67,FR,2,12/02/2016,249,42,18/10/2016,,3.6,556,,
IE151941670067,67,FR,2,12/02/2016,256,43,25/10/2016,,3.71,567,,
IE151941670067,67,FR,2,12/02/2016,263,44,01/11/2016,,3.66,562,2.75,
IE141893662157,2157,FR,2,18/02/2016,152,29,19/07/2016,,3.47,532.5,2.75,3
IE151941670067,67,FR,2,12/02/2016,277,46,15/11/2016,,3.74,562,,
IE151549266704,6704,FR,4,24/01/2016,58,12,22/03/2016,,3.37,573,,
IE151549266704,6704,FR,4,24/01/2016,65,13,29/03/2016,,3.38,549,,
IE151549266704,6704,FR,4,24/01/2016,72,14,05/04/2016,,3.58,554.5,,
IE141893611930,230,FR,3,27/02/2016,143,29,19/07/2016,,3.26,593.5,2.75,3
IE151549266704,6704,FR,4,24/01/2016,86,16,19/04/2016,,3.38,552,,
IE151549266704,6704,FR,4,24/01/2016,100,18,03/05/2016,,3.62,556,,
IE151941670249,249,FR,1,19/01/2016,182,29,19/07/2016,,3.5,380,2.75,3
IE151549266704,6704,FR,4,24/01/2016,114,20,17/05/2016,,3.53,584,,
IE151549266704,6704,FR,4,24/01/2016,121,21,24/05/2016,,3.62,,,
IE151549266704,6704,FR,4,24/01/2016,128,22,31/05/2016,,3.73,544,,
IE141893671952,252,FR,3,13/02/2016,157,29,19/07/2016,,3.3,,2.75,3
IE151941670265,265,FR,1,30/01/2016,171,29,19/07/2016,,3.82,525,3,3.25
IE151549266704,6704,FR,4,24/01/2016,212,34,23/08/2016,,3.59,600,,
IE151549266704,6704,FR,4,24/01/2016,219,35,30/08/2016,,3.51,584,,
IE151549266704,6704,FR,4,24/01/2016,226,36,06/09/2016,,3.54,591.5,,
IE151549266704,6704,FR,4,24/01/2016,247,39,27/09/2016,,3.53,497,,
IE151549266704,6704,FR,4,24/01/2016,254,40,04/10/2016,,3.46,,,
IE151549266704,6704,FR,4,24/01/2016,261,41,11/10/2016,,3.46,558,2.75,
IE151549266704,6704,FR,4,24/01/2016,268,42,18/10/2016,,3.52,624,,
IE151549266704,6704,FR,4,24/01/2016,275,43,25/10/2016,,3.6,631,,
IE151549266704,6704,FR,4,24/01/2016,282,44,01/11/2016,,3.56,637,3,
IE151941620269,269,FR,1,13/01/2016,188,29,19/07/2016,,3.6,481,3,3
IE151549266704,6704,FR,4,24/01/2016,296,46,15/11/2016,,3.7,644,,
IE151549266704,6704,FR,4,24/01/2016,303,47,22/11/2016,,3.69,652,,
IE151549266704,6704,FR,4,24/01/2016,310,48,29/11/2016,,3.75,,,
IE151549296723,6723,FR,4,14/02/2016,30,11,15/03/2016,,3.02,503,,
IE151549296723,6723,FR,4,14/02/2016,37,12,22/03/2016,,2.93,509,,
IE151549296723,6723,FR,4,14/02/2016,44,13,29/03/2016,,2.87,506,,
IE151549296723,6723,FR,4,14/02/2016,51,14,05/04/2016,,2.98,510,,
IE151941630278,278,FR,1,14/02/2016,156,29,19/07/2016,,3.66,525,3,3.25
IE151549296723,6723,FR,4,14/02/2016,65,16,19/04/2016,,2.88,514,,
IE151549296723,6723,FR,4,14/02/2016,79,18,03/05/2016,,3.1,537,,
IE151941640295,295,FR,1,01/02/2016,169,29,19/07/2016,,3.9,452.5,3,3.25
IE151549296723,6723,FR,4,14/02/2016,107,22,31/05/2016,,3.21,,,
IE151941680308,308,FR,1,23/02/2016,147,29,19/07/2016,,3.78,424.5,2.75,2.75
IE151620993086,3086,FR,4,16/02/2016,154,29,19/07/2016,,3.62,515,2.75,3
IE151941630311,311,FR,1,30/01/2016,171,29,19/07/2016,,3.74,512.5,3,3.25
IE151549296723,6723,FR,4,14/02/2016,191,34,23/08/2016,,3.2,,,
IE151549296723,6723,FR,4,14/02/2016,226,39,27/09/2016,,3.26,544,,
IE151549296723,6723,FR,4,14/02/2016,233,40,04/10/2016,,3.21,,,
IE151549296723,6723,FR,4,14/02/2016,240,41,11/10/2016,,3.3,557.96,2.75,
IE151549236800,6800,FR,4,05/02/2016,39,11,15/03/2016,,3.16,529,,
IE151549236800,6800,FR,4,05/02/2016,46,12,22/03/2016,,3.14,542,,
IE151549236800,6800,FR,4,05/02/2016,53,13,29/03/2016,,3.07,529,,
IE151549236800,6800,FR,4,05/02/2016,60,14,05/04/2016,,2.94,537,,
IE151941660330,330,FR,1,03/02/2016,167,29,19/07/2016,,3.36,461.5,2.75,3
IE151549236800,6800,FR,4,05/02/2016,74,16,19/04/2016,,3.13,538,,
IE151549236800,6800,FR,4,05/02/2016,88,18,03/05/2016,,3.16,540,,
IE151941630344,344,FR,1,18/01/2016,183,29,19/07/2016,,3.96,506,3.25,3.5
IE151549236800,6800,FR,4,05/02/2016,102,20,17/05/2016,,3.34,552,,
IE151549236800,6800,FR,4,05/02/2016,109,21,24/05/2016,,3.21,,,
IE151549236800,6800,FR,4,05/02/2016,116,22,31/05/2016,,3.17,,,
IE151620933551,3551,FR,2,07/02/2016,163,29,19/07/2016,,3.33,,2.75,2.5
IE151941670356,356,FR,1,11/02/2016,159,29,19/07/2016,,3.66,529.5,2.75,3
IE151620963579,3579,FR,2,17/02/2016,153,29,19/07/2016,,3.38,600,3,3.25
IE151549236800,6800,FR,4,05/02/2016,200,34,23/08/2016,,3.63,534,,
IE151549236800,6800,FR,4,05/02/2016,207,35,30/08/2016,,3.6,522,,
IE151549236800,6800,FR,4,05/02/2016,214,36,06/09/2016,,3.57,542,,
IE151549236800,6800,FR,4,05/02/2016,242,40,04/10/2016,,3.62,,,
IE151549236800,6800,FR,4,05/02/2016,249,41,11/10/2016,,3.79,537,3,
IE151549236800,6800,FR,4,05/02/2016,256,42,18/10/2016,,3.62,598,,
IE151549236800,6800,FR,4,05/02/2016,270,44,01/11/2016,,3.67,592,2.75,
IE151549236800,6800,FR,4,05/02/2016,291,47,22/11/2016,,3.78,612,,
IE151549267009,7009,FR,3,30/01/2016,45,11,15/03/2016,,3.19,,,
IE151549267009,7009,FR,3,30/01/2016,52,12,22/03/2016,,3.26,451,,
IE151549267009,7009,FR,3,30/01/2016,59,13,29/03/2016,,3.21,449,,
IE151549267009,7009,FR,3,30/01/2016,66,14,05/04/2016,,3.38,434,,
IE151620973605,3605,FR,2,13/02/2016,157,29,19/07/2016,,3.67,598,3.25,3.25
IE151549267009,7009,FR,3,30/01/2016,80,16,19/04/2016,,3.21,448,,
IE151549267009,7009,FR,3,30/01/2016,94,18,03/05/2016,,3.23,,,
IE151941640361,361,FR,1,14/02/2016,156,29,19/07/2016,,3.63,434,2.75,2.75
IE151549267009,7009,FR,3,30/01/2016,108,20,17/05/2016,,3.45,450,,
IE151549267009,7009,FR,3,30/01/2016,115,21,24/05/2016,,3.41,,,
IE151549267009,7009,FR,3,30/01/2016,122,22,31/05/2016,,3.65,,,
IE151941640386,386,FR,1,01/02/2016,169,29,19/07/2016,,3.69,526,3,3.25
IE151941670389,389,FR,1,18/02/2016,152,29,19/07/2016,,3.73,416,2.75,2.75
IE151941650404,404,FR,1,11/02/2016,159,29,19/07/2016,,3.64,509.5,2.75,3
IE151549267009,7009,FR,3,30/01/2016,206,34,23/08/2016,,3.63,,,
IE151549267009,7009,FR,3,30/01/2016,213,35,30/08/2016,,3.62,435,,
IE151549267009,7009,FR,3,30/01/2016,220,36,06/09/2016,,3.62,455,,
IE151549267009,7009,FR,3,30/01/2016,241,39,27/09/2016,,3.58,468,,
IE151549267009,7009,FR,3,30/01/2016,248,40,04/10/2016,,3.47,,,
IE151549267009,7009,FR,3,30/01/2016,255,41,11/10/2016,,3.74,445,2.75,
IE151549267009,7009,FR,3,30/01/2016,262,42,18/10/2016,,3.61,508,,
IE151549267009,7009,FR,3,30/01/2016,269,43,25/10/2016,,3.7,521,,
IE151549267009,7009,FR,3,30/01/2016,276,44,01/11/2016,,3.81,486,2.75,
IE151549257214,7214,FR,3,27/02/2016,17,11,15/03/2016,,3.06,482,,
IE151549257214,7214,FR,3,27/02/2016,24,12,22/03/2016,,2.91,483,,
IE151549257214,7214,FR,3,27/02/2016,31,13,29/03/2016,,2.81,472,,
IE151549257214,7214,FR,3,27/02/2016,38,14,05/04/2016,,2.79,478.5,,
IE151941690416,416,FR,1,06/02/2016,164,29,19/07/2016,,3.34,469,3,3
IE151549257214,7214,FR,3,27/02/2016,52,16,19/04/2016,,2.99,492,,
IE151549257214,7214,FR,3,27/02/2016,59,17,26/04/2016,,3.13,472,3,
IE151941620418,418,FR,1,02/03/2016,139,29,19/07/2016,,3.75,549,3,3.25
IE151549257214,7214,FR,3,27/02/2016,80,20,17/05/2016,,3.09,504,,
IE151549257214,7214,FR,3,27/02/2016,87,21,24/05/2016,,3.12,,,
IE151549257214,7214,FR,3,27/02/2016,94,22,31/05/2016,,2.94,,,
IE361079911424,424,FR,1,19/02/2016,151,29,19/07/2016,,3.34,472,2.5,3
IE151941640452,452,FR,1,06/02/2016,164,29,19/07/2016,,3.82,473,3,3.25
IE151828782046,4923,FR,5,19/02/2016,151,29,19/07/2016,,3.02,610.5,2.5,2.5
IE151549257214,7214,FR,3,27/02/2016,178,34,23/08/2016,,3.06,,,
IE151549257214,7214,FR,3,27/02/2016,185,35,30/08/2016,,3.04,476,,
IE151549257214,7214,FR,3,27/02/2016,192,36,06/09/2016,,3.03,500,,
IE151549257214,7214,FR,3,27/02/2016,213,39,27/09/2016,,3.16,427,,
IE151549257214,7214,FR,3,27/02/2016,220,40,04/10/2016,,3.19,,,
IE151549257214,7214,FR,3,27/02/2016,227,41,11/10/2016,,3.21,528.96,2.75,
IE151549257214,7214,FR,3,27/02/2016,234,42,18/10/2016,,3.32,556,,
IE151549257214,7214,FR,3,27/02/2016,241,43,25/10/2016,,3.14,562,,
IE151535330496,8002,FR,4,06/02/2016,45,12,22/03/2016,,3.26,571,,
IE151535330496,8002,FR,4,06/02/2016,52,13,29/03/2016,,3.26,562,,
IE151535330496,8002,FR,4,06/02/2016,59,14,05/04/2016,,3.34,551.5,,
IE151941680051,51,FR,2,07/02/2016,163,29,19/07/2016,,3.75,525.5,,3
IE151535330496,8002,FR,4,06/02/2016,73,16,19/04/2016,,3.3,569,,
IE151535330496,8002,FR,4,06/02/2016,87,18,03/05/2016,,3.36,571,,
IE151941620062,62,FR,2,24/01/2016,177,29,19/07/2016,,2.98,530,2.75,3
IE151535330496,8002,FR,4,06/02/2016,108,21,24/05/2016,,3.41,,,
IE151535330496,8002,FR,4,06/02/2016,115,22,31/05/2016,,3.37,,,
IE151549256216,6216,FR,4,20/02/2016,150,29,19/07/2016,,3.02,536.5,,2.75
IE151549266217,6217,FR,4,10/02/2016,160,29,19/07/2016,,3.52,549,,2.75
IE151535330496,8002,FR,4,06/02/2016,199,34,23/08/2016,,3.34,581,,
IE151535330496,8002,FR,4,06/02/2016,206,35,30/08/2016,,3.42,549,,
IE151535330496,8002,FR,4,06/02/2016,213,36,06/09/2016,,3.38,580,,
IE151535330496,8002,FR,4,06/02/2016,241,40,04/10/2016,,3.26,,,
IE151535330496,8002,FR,4,06/02/2016,248,41,11/10/2016,,3.44,583.48,2.75,
IE151535330496,8002,FR,4,06/02/2016,255,42,18/10/2016,,3.34,590,,
IE151535330496,8002,FR,4,06/02/2016,262,43,25/10/2016,,3.45,600,,
IE151535330496,8002,FR,4,06/02/2016,269,44,01/11/2016,,3.58,610,2.5,
IE151549256249,6249,FR,4,09/02/2016,161,29,19/07/2016,,3.78,634.5,3.5,3.5
IE151535330496,8002,FR,4,06/02/2016,290,47,22/11/2016,,3.46,660,,
IE151535370509,8003,FR,4,04/02/2016,54,13,29/03/2016,,3.3,576,,
IE151535370509,8003,FR,4,04/02/2016,61,14,05/04/2016,,3.48,601,,
IE151549296723,6723,FR,4,14/02/2016,156,29,19/07/2016,,3.36,522,2.75,2.75
IE151535370509,8003,FR,4,04/02/2016,75,16,19/04/2016,,3.44,593,,
IE151535370509,8003,FR,4,04/02/2016,89,18,03/05/2016,,3.7,574,,
IE151549236800,6800,FR,4,05/02/2016,165,29,19/07/2016,,3.62,545.5,2.75,3
IE151535370509,8003,FR,4,04/02/2016,117,22,31/05/2016,,3.41,,,
IE151549267009,7009,FR,3,30/01/2016,171,29,19/07/2016,,3.66,453,2.75,2.75
IE151549257214,7214,FR,3,27/02/2016,143,29,19/07/2016,,2.93,507,2.5,2.5
IE151535370509,8003,FR,4,04/02/2016,208,35,30/08/2016,,3.52,565,,
